transaction_id,card_id,merchant_id,transaction_amount,transaction_datetime,transaction_location,transaction_status,is_fraud
132518,2493,177,169.51,2024-12-08 03:01:37,Bakı,Approved,0
132519,1224,325,194.18,2025-08-31 13:24:42,Bakı,Approved,0
132520,126,182,158.78,2025-04-18 19:09:41,Bakı,Approved,0
132521,1067,281,1565.47,2025-06-03 13:08:40,Bakı,Approved,0
132522,30,159,239.51,2025-05-05 19:44:21,Bakı,Approved,0
132523,2888,348,205.41,2024-10-05 11:44:26,Bakı,Approved,0
132524,1434,263,148.52,2025-03-21 13:06:26,Bakı,Approved,0
132525,1839,301,7.28,2025-01-10 21:17:35,Bakı,Declined,0
132526,900,284,52.73,2025-03-07 18:27:53,Bakı,Approved,0
132527,1927,52,2131.45,2024-10-05 14:14:10,Bakı,Approved,0
132528,756,48,3339.61,2024-11-14 07:34:10,USA,Approved,0
132529,2999,115,222.49,2025-05-06 22:19:59,Bakı,Approved,0
132530,1257,380,112.68,2025-08-20 08:51:23,Bakı,Approved,0
132531,1661,75,146.36,2024-11-14 18:43:34,Şirvan,Approved,0
132532,1964,139,283.59,2025-05-16 08:24:45,Bakı,Approved,0
132533,1339,30,157.19,2024-11-11 23:09:21,Bakı,Approved,0
132534,648,214,207.86,2024-11-21 12:37:11,Gəncə,Approved,0
132535,866,94,4.41,2024-11-14 01:23:02,Şirvan,Approved,0
132536,1919,133,69.21,2025-03-03 11:01:50,Bakı,Approved,0
132537,2845,191,1801.5,2025-06-01 04:04:45,Gəncə,Approved,0
132538,2422,116,74.81,2025-07-16 01:23:18,Gəncə,Approved,0
132539,2058,187,645.14,2025-03-03 04:41:25,Gəncə,Approved,0
132540,1947,225,188.88,2025-01-31 21:13:52,Bakı,Declined,0
132541,1086,116,47.75,2025-02-13 10:20:13,Sumqayıt,Declined,0
132542,2848,308,198.48,2025-06-21 01:08:28,Mingəçevir,Declined,0
132543,1375,27,261.62,2025-02-09 08:20:33,Sumqayıt,Declined,0
132544,1491,201,107.64,2025-09-24 08:25:00,Bakı,Declined,0
132545,2310,12,59.72,2025-09-19 11:17:43,Bakı,Approved,0
132546,76,125,42.73,2024-11-29 02:08:00,Bakı,Approved,0
132547,740,373,31.89,2025-01-03 16:34:08,Mingəçevir,Approved,0
132548,2262,104,36.09,2025-05-25 12:46:54,Gəncə,Approved,0
132549,2926,375,281.5,2025-01-14 09:42:03,Bakı,Approved,0
132550,527,220,295.96,2025-09-26 08:36:59,Bakı,Approved,0
132551,1175,265,194.81,2025-05-27 15:45:28,Sumqayıt,Approved,0
132552,1243,218,245.33,2025-04-08 06:32:54,Bakı,Approved,0
132553,216,120,151.01,2024-10-25 20:56:27,Gəncə,Approved,0
132554,882,190,267.75,2025-06-26 22:26:44,Şəki,Approved,0
132555,2292,252,8.29,2024-10-26 17:42:15,Lənkəran,Declined,0
132556,2883,378,96.15,2025-05-22 01:19:08,Lənkəran,Approved,0
132557,2383,107,2879.49,2025-07-01 23:51:26,Bakı,Approved,0
132558,2268,187,2474.8,2025-04-07 10:37:45,Bakı,Approved,0
132559,1594,163,22.87,2025-01-16 12:29:39,Bakı,Approved,0
132560,1743,397,143.42,2025-08-31 04:47:22,Bakı,Approved,0
132561,760,48,2768.17,2025-05-16 09:32:22,USA,Approved,0
132562,978,195,105.68,2025-06-25 22:34:20,Bakı,Approved,0
132563,969,340,128.87,2024-12-06 19:48:17,Bakı,Approved,0
132564,403,204,18.35,2025-02-28 00:22:24,Bakı,Approved,0
132565,392,241,108.5,2024-11-11 04:31:12,Sumqayıt,Approved,0
132566,236,70,44.34,2025-02-13 05:17:42,Bakı,Approved,0
132567,1433,152,125.94,2024-12-11 09:02:09,Bakı,Approved,0
132568,161,203,38.42,2025-07-13 06:04:57,Bakı,Approved,0
132569,1978,368,151.84,2024-12-02 03:00:02,Quba,Declined,0
132570,1552,1,147.3,2025-09-07 14:39:32,Bakı,Approved,0
132571,1478,92,30.79,2024-12-04 12:54:45,Bakı,Approved,0
132572,2685,26,283.57,2024-10-10 22:56:11,Sumqayıt,Approved,0
132573,2768,293,256.3,2024-12-09 17:46:49,Bakı,Approved,0
132574,137,330,222.68,2024-11-02 06:46:17,Quba,Approved,0
132575,2326,22,230.84,2025-03-27 03:48:42,Mingəçevir,Approved,0
132576,1721,239,275.56,2025-05-17 22:07:33,Bakı,Declined,0
132577,2439,103,159.05,2025-03-29 15:36:57,Bakı,Approved,0
132578,1241,233,148.61,2025-01-11 22:36:35,Bakı,Approved,0
132579,60,346,275.6,2025-06-26 16:28:12,Bakı,Declined,0
132580,148,264,29.61,2024-12-13 08:38:22,Sumqayıt,Approved,0
132581,173,111,1996.52,2025-07-31 16:01:43,Bakı,Approved,0
132582,1370,6,96.21,2025-01-25 04:34:39,Bakı,Approved,0
132583,653,54,111.75,2025-07-10 23:18:59,Bakı,Approved,0
132584,1993,84,255.46,2025-02-26 15:44:41,Şirvan,Approved,0
132585,1831,2,42.12,2024-11-15 14:40:07,Gəncə,Approved,0
132586,683,287,29.14,2024-12-18 19:22:46,Gəncə,Declined,0
132587,2260,308,235.48,2025-08-10 07:46:30,Bakı,Approved,0
132588,1212,235,293.36,2025-05-23 08:37:07,Bakı,Approved,0
132589,354,56,29.56,2025-01-10 15:31:14,Sumqayıt,Approved,0
132590,1212,355,295.02,2024-10-25 16:52:49,Bakı,Approved,0
132591,1577,313,2814.39,2025-02-18 15:26:37,Bakı,Approved,0
132592,1531,381,151.16,2025-05-01 12:01:50,Şirvan,Approved,0
132593,1968,398,130.94,2024-12-03 08:58:22,Gəncə,Approved,0
132594,667,389,230.45,2024-12-19 03:41:48,Sumqayıt,Approved,0
132595,1617,197,43.64,2025-02-17 05:10:17,Şəki,Approved,0
132596,1585,35,15.41,2025-06-17 12:32:36,Turkey,Approved,0
132597,2170,95,6.93,2024-10-21 23:28:16,Naxçıvan,Approved,0
132598,876,227,277.18,2025-07-24 14:24:03,Bakı,Approved,0
132599,2788,141,119.52,2025-08-08 12:42:09,Lənkəran,Approved,0
132600,550,291,49.83,2025-07-10 02:05:47,Sumqayıt,Approved,0
132601,468,146,204.49,2025-09-08 21:56:21,Bakı,Approved,0
132602,1570,120,68.88,2024-12-22 11:19:08,Mingəçevir,Approved,0
132603,665,333,212.65,2025-08-20 18:12:13,Bakı,Approved,0
132604,883,306,112.28,2024-11-07 14:06:40,Şəki,Approved,0
132605,2425,345,41.19,2024-10-31 23:23:48,Bakı,Approved,0
132606,1039,114,100.46,2024-10-09 09:41:54,Bakı,Approved,0
132607,1908,399,250.04,2025-03-13 15:30:01,Bakı,Approved,0
132608,1387,242,250.14,2025-05-23 00:09:21,Bakı,Approved,0
132609,2212,328,66.4,2024-10-13 16:02:47,Bakı,Approved,0
132610,662,368,68,2024-11-09 06:58:08,Bakı,Declined,0
132611,862,107,527.63,2025-02-07 00:39:40,Lənkəran,Approved,0
132612,2144,136,44.69,2025-08-24 04:24:51,Lənkəran,Approved,0
132613,2727,236,38.5,2025-05-10 22:49:45,Naxçıvan,Approved,0
132614,2917,246,99.73,2025-03-02 12:16:19,Sumqayıt,Approved,0
132615,551,139,84.36,2025-05-09 00:50:58,Sumqayıt,Approved,0
132616,498,135,247.17,2024-11-17 03:25:22,Bakı,Approved,0
132617,762,229,13.41,2025-09-14 09:51:06,Bakı,Approved,0
132618,629,142,30.81,2025-03-24 21:27:38,Gəncə,Approved,0
132619,2295,137,248.31,2025-02-25 11:12:47,Bakı,Approved,0
132620,2105,221,202.06,2025-05-21 00:22:02,Quba,Approved,0
132621,912,377,49.54,2025-05-20 15:43:24,Bakı,Approved,0
132622,2866,353,8.46,2025-04-11 10:57:29,Şəki,Approved,0
132623,609,251,44.43,2024-10-22 05:20:11,Gəncə,Approved,0
132624,67,311,149.51,2025-06-28 09:41:44,Quba,Approved,0
132625,592,138,268.27,2024-12-21 02:49:22,Bakı,Approved,0
132626,526,395,187.28,2025-04-04 13:16:15,Bakı,Approved,0
132627,2881,195,79.01,2025-06-22 19:57:57,Mingəçevir,Approved,0
132628,1873,391,1984.16,2024-10-20 01:27:21,Bakı,Approved,0
132629,263,66,268.99,2025-05-21 01:47:57,Bakı,Approved,0
132630,2124,86,114.55,2025-08-26 08:40:25,Bakı,Approved,0
132631,2412,252,29.14,2025-04-13 00:31:59,Bakı,Approved,0
132632,281,65,186.87,2025-03-22 04:52:59,Lənkəran,Approved,0
132633,1718,5,58.95,2025-01-31 15:08:31,Bakı,Approved,0
132634,2656,370,90.93,2025-04-09 00:40:31,Bakı,Approved,0
132635,855,373,48.96,2025-06-03 09:24:08,Bakı,Approved,0
132636,806,159,78.3,2025-01-18 15:13:49,Bakı,Approved,0
132637,805,250,48.7,2024-11-20 15:06:47,Bakı,Approved,0
132638,2794,20,199.62,2025-01-05 15:57:28,Naxçıvan,Approved,0
132639,2610,315,3427.3,2025-08-05 16:27:21,Şirvan,Approved,0
132640,2096,122,183.91,2024-10-25 16:36:28,Sumqayıt,Approved,0
132641,2506,138,68.95,2025-06-08 02:25:52,Bakı,Declined,0
132642,39,67,41.53,2025-01-02 04:38:15,Quba,Approved,0
132643,2288,249,168.77,2025-02-25 18:05:24,Naxçıvan,Approved,0
132644,2907,172,21.44,2025-04-18 07:47:36,Bakı,Approved,0
132645,2448,239,207.01,2025-03-18 03:14:04,Şirvan,Approved,0
132646,731,32,141.15,2024-11-19 07:25:31,Bakı,Approved,0
132647,2321,158,1446.46,2025-01-12 16:21:03,Sumqayıt,Approved,0
132648,2269,88,15.07,2025-07-15 11:00:57,Bakı,Approved,0
132649,1413,237,207.78,2024-10-19 15:47:32,Lənkəran,Approved,0
132650,63,71,18.94,2025-03-13 15:34:56,Şirvan,Approved,0
132651,2978,184,776.26,2025-03-28 15:16:29,Bakı,Approved,0
132652,1957,236,39.38,2025-07-21 00:51:26,Bakı,Approved,0
132653,778,85,189.15,2025-02-21 00:13:28,Sumqayıt,Approved,0
132654,2552,388,2902.39,2025-05-24 04:28:10,Sumqayıt,Approved,0
132655,1729,119,188.31,2025-08-07 19:02:01,Bakı,Approved,0
132656,1795,263,103.1,2025-08-18 04:31:45,Quba,Approved,0
132657,2118,150,37.87,2025-09-15 02:23:47,Bakı,Approved,0
132658,1301,129,96.92,2024-10-14 01:04:05,Bakı,Approved,0
132659,1130,219,171,2024-12-28 20:50:47,Bakı,Approved,0
132660,637,369,259.68,2025-07-27 01:26:00,Bakı,Approved,0
132661,845,329,228.39,2025-03-18 23:00:40,Gəncə,Approved,0
132662,3013,374,3477.31,2024-11-29 04:13:23,Şirvan,Approved,0
132663,271,77,286.25,2024-10-23 10:28:00,USA,Approved,0
132664,1280,286,10.24,2025-08-31 20:59:16,Bakı,Declined,0
132665,2786,80,206.45,2024-12-06 15:53:26,Bakı,Approved,0
132666,2174,285,214.03,2025-01-15 23:41:26,Bakı,Approved,0
132667,2327,229,24.75,2025-01-18 02:52:51,Bakı,Approved,0
132668,1046,322,168.15,2025-06-17 01:10:48,Bakı,Approved,0
132669,1150,266,202.17,2025-04-17 19:09:19,Şirvan,Approved,0
132670,1442,363,274.53,2025-02-20 08:06:06,Bakı,Approved,0
132671,1524,232,40.22,2025-01-12 21:46:18,Mingəçevir,Approved,0
132672,2375,358,267.18,2025-05-07 12:29:32,Bakı,Approved,0
132673,2310,48,158.86,2025-08-03 23:22:14,USA,Approved,0
132674,1577,375,231.35,2025-02-20 08:54:23,Bakı,Approved,0
132675,1809,178,84.72,2025-02-25 23:36:38,Bakı,Approved,0
132676,1617,205,167.34,2025-07-27 14:48:36,Şəki,Declined,0
132677,2412,72,12.26,2025-04-22 12:47:56,Bakı,Approved,0
132678,48,28,182.94,2025-01-07 19:44:11,Şirvan,Approved,0
132679,1644,130,147.28,2025-06-05 14:07:29,Bakı,Approved,0
132680,2398,72,34.42,2025-07-14 21:14:33,Lənkəran,Approved,0
132681,2735,102,55.38,2024-12-27 15:26:40,Bakı,Approved,0
132682,2793,28,255.07,2025-09-08 15:12:44,Bakı,Approved,0
132683,794,180,3451.39,2025-07-17 06:41:03,Bakı,Approved,0
132684,2699,172,28.49,2025-02-18 19:32:13,Bakı,Approved,0
132685,778,324,106.4,2024-12-25 12:21:32,Sumqayıt,Approved,0
132686,2169,149,211.83,2025-01-28 06:39:17,Bakı,Declined,0
132687,1646,385,214.1,2025-06-24 23:51:09,Bakı,Approved,0
132688,803,289,149.92,2025-03-25 05:30:09,Sumqayıt,Approved,0
132689,1003,399,264.15,2024-10-23 12:23:10,Bakı,Approved,0
132690,2646,207,246.34,2025-06-10 23:00:10,Bakı,Approved,0
132691,388,287,24.8,2024-10-07 01:35:57,Sumqayıt,Declined,0
132692,1193,247,8.77,2025-01-20 12:54:07,Bakı,Approved,0
132693,2761,246,134.19,2024-11-28 10:57:44,Sumqayıt,Approved,0
132694,2627,242,290.05,2025-09-24 02:13:18,Bakı,Approved,0
132695,2089,84,268.97,2025-04-24 00:11:03,Bakı,Declined,0
132696,2274,194,47.68,2025-06-20 15:54:21,Sumqayıt,Declined,0
132697,1296,51,3127.18,2025-04-20 10:17:34,Şirvan,Approved,0
132698,265,87,227.39,2024-11-26 23:08:35,Bakı,Declined,0
132699,2646,227,202.83,2024-11-08 16:48:00,Bakı,Approved,0
132700,431,230,133.21,2025-09-12 18:43:11,Bakı,Approved,0
132701,2324,171,207.21,2025-03-23 15:19:41,Mingəçevir,Approved,0
132702,310,72,2.28,2025-08-04 10:02:32,Lənkəran,Approved,0
132703,2303,212,60.93,2025-05-22 16:56:31,Mingəçevir,Approved,0
132704,1289,361,103.54,2025-04-12 17:26:56,Bakı,Approved,0
132705,1196,11,16.28,2024-12-21 07:23:01,Bakı,Approved,0
132706,189,250,126.8,2025-04-30 00:24:24,Bakı,Approved,0
132707,1084,301,16.25,2025-04-30 08:02:13,Bakı,Approved,0
132708,1443,247,18.52,2025-08-18 21:32:20,Lənkəran,Approved,0
132709,1470,106,45.57,2025-07-26 02:16:35,Bakı,Declined,0
132710,2323,144,98.42,2024-12-08 08:14:41,Sumqayıt,Approved,0
132711,1911,1,68.93,2025-08-22 19:42:07,Sumqayıt,Approved,0
132712,917,48,2136.64,2025-07-08 03:42:03,USA,Approved,0
132713,61,178,165.57,2025-05-07 16:46:29,Bakı,Approved,0
132714,151,326,111.11,2025-01-23 21:54:35,Bakı,Approved,0
132715,1417,380,127.4,2024-11-30 11:43:12,Lənkəran,Approved,0
132716,2561,329,103.02,2025-02-26 06:17:58,Sumqayıt,Approved,0
132717,2725,160,240.96,2025-03-06 06:42:24,Bakı,Approved,0
132718,1619,258,251.97,2024-10-11 13:40:30,Mingəçevir,Approved,0
132719,514,160,196.75,2025-07-25 05:52:53,Gəncə,Approved,0
132720,221,348,237.36,2025-05-31 20:32:25,Bakı,Approved,0
132721,570,52,2953.13,2024-12-04 13:39:42,Mingəçevir,Approved,0
132722,743,299,99.36,2025-04-04 22:09:19,Quba,Approved,0
132723,370,329,235.68,2025-05-25 22:21:33,Lənkəran,Approved,0
132724,2533,361,117.41,2025-07-22 00:57:21,Gəncə,Approved,0
132725,2609,168,209.1,2025-01-02 14:25:22,Şirvan,Approved,0
132726,1727,53,163.39,2025-04-25 10:33:07,Şəki,Declined,0
132727,2832,276,270.24,2025-02-07 23:47:10,Bakı,Declined,0
132728,34,355,236.01,2025-09-22 06:51:27,Quba,Approved,0
132729,789,332,59.5,2025-01-12 11:53:09,Şirvan,Approved,0
132730,2851,13,278.52,2025-08-25 01:14:23,Bakı,Approved,0
132731,627,301,21.7,2025-02-15 08:34:44,Bakı,Approved,0
132732,1711,19,182.32,2025-09-11 22:38:28,Sumqayıt,Approved,0
132733,2100,371,1224.31,2025-04-29 19:17:21,Gəncə,Approved,0
132734,2941,68,202.5,2025-04-06 03:21:11,Bakı,Approved,0
132735,739,290,95.12,2025-03-01 06:11:33,Mingəçevir,Declined,0
132736,170,284,273.52,2025-04-07 22:54:41,Bakı,Approved,0
132737,2843,398,94.14,2025-03-01 06:05:12,Lənkəran,Approved,0
132738,600,192,40.71,2024-12-17 09:18:08,Gəncə,Declined,0
132739,821,26,212.8,2025-04-12 12:37:08,Sumqayıt,Approved,0
132740,76,131,40.09,2025-01-26 02:03:29,Bakı,Approved,0
132741,395,359,66.91,2025-05-28 23:55:33,Şirvan,Declined,0
132742,1484,127,206.77,2025-07-30 01:02:10,Bakı,Approved,0
132743,1728,355,38.14,2025-09-06 20:26:13,Bakı,Approved,0
132744,709,233,111.7,2024-12-27 02:08:27,Bakı,Approved,0
132745,147,387,147,2024-10-02 13:03:44,Sumqayıt,Approved,0
132746,1867,218,78.83,2024-10-02 06:11:40,Bakı,Approved,0
132747,2901,394,1290.74,2025-06-07 08:41:16,Şəki,Approved,0
132748,1948,340,72.03,2024-12-09 06:20:35,Bakı,Approved,0
132749,2869,39,212.86,2025-06-12 06:19:24,Şirvan,Approved,0
132750,2451,18,243.72,2025-02-07 07:51:38,Gəncə,Approved,0
132751,202,275,58.06,2025-03-10 18:42:33,Bakı,Approved,0
132752,2727,206,103.76,2024-12-16 05:59:19,Naxçıvan,Approved,0
132753,1327,217,238.01,2025-02-02 12:44:55,Gəncə,Approved,0
132754,2858,219,15.34,2025-02-01 05:31:31,Şirvan,Approved,0
132755,1141,85,138.1,2025-02-21 15:33:11,Bakı,Approved,0
132756,1524,284,78.12,2025-06-13 12:06:09,Mingəçevir,Approved,0
132757,2599,49,1584.28,2025-07-25 16:06:54,Bakı,Approved,0
132758,989,104,240.53,2025-04-10 16:16:28,Bakı,Approved,0
132759,1721,121,13.81,2025-08-05 06:52:00,Bakı,Approved,0
132760,1947,361,90.24,2025-04-04 00:22:45,Bakı,Approved,0
132761,1365,140,2851.39,2024-10-01 00:08:14,Bakı,Approved,0
132762,1803,61,192.99,2025-05-23 16:44:56,Gəncə,Approved,0
132763,798,155,49.56,2024-12-15 15:07:09,Mingəçevir,Declined,0
132764,2194,228,119.02,2025-09-04 19:04:34,Gəncə,Approved,0
132765,1400,272,154.82,2024-12-12 10:52:15,Mingəçevir,Approved,0
132766,1593,108,167.13,2025-06-02 11:43:08,Bakı,Declined,0
132767,1695,255,162.01,2024-10-24 18:23:12,Bakı,Approved,0
132768,2985,202,30.67,2024-12-23 22:00:34,Lənkəran,Approved,0
132769,2394,325,111.44,2024-11-22 10:30:29,Lənkəran,Approved,0
132770,2836,303,100.04,2025-05-11 05:54:45,Bakı,Approved,0
132771,2224,306,29.75,2024-11-11 01:10:46,Quba,Approved,0
132772,2008,4,131.28,2025-01-12 18:42:33,Bakı,Approved,0
132773,1121,397,16.26,2025-01-13 18:55:44,Şəki,Approved,0
132774,554,53,165.46,2025-01-27 18:01:21,Bakı,Approved,0
132775,1703,292,180.49,2025-05-20 05:50:30,Bakı,Approved,0
132776,30,23,254.64,2025-08-14 15:02:31,Bakı,Approved,0
132777,2825,158,3363.21,2025-02-03 03:11:09,Bakı,Approved,0
132778,16,297,45.39,2024-11-23 15:03:49,Bakı,Approved,0
132779,30,12,249.14,2025-07-10 17:14:42,Bakı,Approved,0
132780,616,164,48.7,2025-03-12 03:58:44,Gəncə,Approved,0
132781,1425,225,295.1,2025-01-12 08:06:36,Sumqayıt,Approved,0
132782,629,393,86.16,2025-05-20 12:07:37,Gəncə,Approved,0
132783,764,290,62.17,2025-01-17 11:03:46,Bakı,Approved,0
132784,494,19,227.38,2025-09-14 12:08:43,Bakı,Declined,0
132785,1457,332,279.17,2025-04-10 12:46:09,Bakı,Declined,0
132786,1784,361,36.58,2025-08-07 04:55:40,Bakı,Declined,0
132787,1373,119,206.59,2025-01-31 04:45:01,Sumqayıt,Approved,0
132788,768,221,292.78,2025-03-04 11:54:13,Bakı,Approved,0
132789,2950,290,88.18,2025-09-25 10:07:43,Bakı,Approved,0
132790,1993,147,159.3,2025-04-22 17:42:21,Şirvan,Approved,0
132791,931,378,39.96,2025-06-25 15:22:41,Sumqayıt,Approved,0
132792,2739,364,165.22,2025-06-27 19:04:32,Sumqayıt,Approved,0
132793,211,177,187.18,2024-10-07 00:25:16,Sumqayıt,Approved,0
132794,2790,3,115.6,2025-03-04 08:35:22,Lənkəran,Approved,0
132795,1704,3,151.38,2025-09-07 20:15:35,Gəncə,Approved,0
132796,2493,66,218.79,2024-10-04 17:58:19,Bakı,Approved,0
132797,1189,138,79.18,2025-02-19 22:44:27,Sumqayıt,Approved,0
132798,2713,35,37.31,2024-12-19 08:15:52,Turkey,Approved,0
132799,2674,204,47.08,2024-10-22 01:11:09,Lənkəran,Approved,0
132800,1256,177,297.33,2025-08-07 18:16:20,Bakı,Approved,0
132801,358,177,298.08,2025-08-26 21:22:34,Mingəçevir,Approved,0
132802,986,108,25.55,2025-01-08 00:02:59,Naxçıvan,Approved,0
132803,509,337,120.23,2025-01-16 02:25:19,Bakı,Approved,0
132804,1924,227,146.97,2024-11-28 19:43:51,Bakı,Approved,0
132805,2153,330,173.52,2025-09-02 06:37:35,Şirvan,Approved,0
132806,1822,27,193.98,2024-11-28 20:49:00,Bakı,Approved,0
132807,2191,243,2911.71,2024-10-21 05:08:55,Mingəçevir,Approved,0
132808,1037,243,1758.69,2024-10-11 11:56:00,Bakı,Approved,0
132809,802,200,247.91,2025-02-03 05:25:51,Sumqayıt,Approved,0
132810,900,118,288.93,2024-10-28 00:51:56,Bakı,Approved,0
132811,1173,273,146.81,2024-09-29 14:03:29,Lənkəran,Approved,0
132812,421,95,25.7,2025-01-04 21:28:08,Bakı,Approved,0
132813,1625,118,39.3,2024-11-23 21:42:46,Bakı,Declined,0
132814,773,190,181.53,2024-10-29 02:46:36,Mingəçevir,Approved,0
132815,1015,8,91.97,2024-10-28 02:41:49,Bakı,Approved,0
132816,2789,301,41.85,2025-02-07 05:05:42,Lənkəran,Approved,0
132817,1937,24,168.49,2024-11-05 11:07:27,Bakı,Declined,0
132818,1550,33,90.63,2025-06-13 00:11:29,Lənkəran,Approved,0
132819,1011,280,219.99,2025-04-03 12:09:08,Mingəçevir,Approved,0
132820,1476,276,184.87,2025-06-05 03:02:54,Bakı,Declined,0
132821,861,385,183.89,2025-09-11 22:51:45,Bakı,Approved,0
132822,57,249,168.89,2025-04-06 11:10:36,Bakı,Approved,0
132823,400,125,65.68,2025-05-27 08:29:23,Lənkəran,Approved,0
132824,1047,207,158.29,2025-05-07 06:04:57,Bakı,Approved,0
132825,541,246,212.76,2025-08-19 21:09:22,Bakı,Declined,0
132826,1867,216,269.03,2025-03-08 11:01:38,Bakı,Approved,0
132827,2322,313,3320.39,2025-09-12 09:35:57,Sumqayıt,Approved,0
132828,53,24,143.61,2025-06-06 05:04:31,Sumqayıt,Approved,0
132829,1652,375,107.3,2025-07-15 05:35:58,Gəncə,Approved,0
132830,2504,340,55.82,2025-09-21 04:05:04,Şəki,Approved,0
132831,2473,206,45.32,2024-10-09 14:13:51,Bakı,Approved,0
132832,608,96,8.89,2025-01-03 09:43:49,Bakı,Approved,0
132833,1419,224,59.02,2024-11-20 01:15:38,Gəncə,Approved,0
132834,1625,139,228.27,2025-06-08 22:11:05,Bakı,Approved,0
132835,611,17,234.25,2025-08-21 21:31:00,Bakı,Approved,0
132836,1425,32,228.52,2025-01-13 17:55:29,Sumqayıt,Approved,0
132837,2545,42,159.06,2025-06-29 00:17:54,Bakı,Approved,0
132838,2235,303,87.88,2025-05-01 16:03:51,Bakı,Approved,0
132839,2760,220,284.92,2025-05-07 05:08:34,Bakı,Approved,0
132840,1586,233,51.23,2025-02-26 06:39:08,Bakı,Approved,0
132841,13,378,297.5,2025-07-08 12:11:55,Lənkəran,Approved,0
132842,1409,282,20.27,2025-01-23 06:29:13,Şirvan,Approved,0
132843,1010,75,32.2,2024-10-08 11:54:26,Mingəçevir,Approved,0
132844,509,77,292.93,2024-12-07 08:40:38,USA,Approved,0
132845,869,337,91.54,2025-05-04 13:51:51,Bakı,Approved,0
132846,114,152,137.03,2025-03-17 15:28:25,Bakı,Approved,0
132847,747,271,280.54,2025-05-25 09:56:38,Gəncə,Approved,0
132848,847,64,22.48,2025-01-10 13:18:33,Bakı,Approved,0
132849,1463,235,118.62,2025-06-16 05:51:51,Bakı,Approved,0
132850,2553,304,132.33,2025-04-05 18:08:29,Sumqayıt,Approved,0
132851,3007,117,53.3,2024-11-17 07:05:59,Gəncə,Approved,0
132852,2498,351,31.03,2025-07-31 14:43:27,Bakı,Approved,0
132853,1953,218,258.1,2025-03-26 06:07:35,Bakı,Approved,0
132854,1530,182,67.78,2025-06-07 00:33:46,Şirvan,Approved,0
132855,154,265,98.17,2024-10-24 02:51:18,Naxçıvan,Approved,0
132856,2286,6,169.65,2025-03-12 04:56:45,Mingəçevir,Approved,0
132857,1414,224,249.53,2025-01-14 13:15:22,Lənkəran,Approved,0
132858,896,331,42.16,2025-06-11 13:58:56,Sumqayıt,Approved,0
132859,228,260,121.11,2025-08-17 13:49:29,Şirvan,Approved,0
132860,2055,240,133.68,2025-09-17 10:12:20,Lənkəran,Approved,0
132861,1822,78,179.12,2025-05-27 00:40:13,China,Approved,0
132862,182,199,272.84,2025-05-29 00:01:54,Gəncə,Approved,0
132863,2575,240,285.18,2025-07-19 15:59:44,Gəncə,Approved,0
132864,2461,213,223.03,2025-05-04 13:22:14,Naxçıvan,Approved,0
132865,2893,88,38.41,2025-03-27 11:21:54,Bakı,Approved,0
132866,670,314,265.8,2025-03-06 10:12:01,Bakı,Approved,0
132867,213,243,2690.17,2025-05-05 15:07:04,Bakı,Approved,0
132868,2603,332,229.28,2025-03-07 12:05:23,Quba,Approved,0
132869,440,242,221.83,2025-09-05 11:38:52,Bakı,Approved,0
132870,2026,45,3308.91,2025-07-01 14:45:58,Bakı,Approved,0
132871,887,377,32.12,2025-07-05 23:21:27,Mingəçevir,Approved,0
132872,1113,210,94.84,2025-06-19 15:28:43,Bakı,Approved,0
132873,1829,190,97.14,2025-04-30 06:40:17,Bakı,Approved,0
132874,1849,81,219.38,2025-02-12 09:51:04,USA,Approved,0
132875,685,308,267.11,2024-11-25 12:57:33,Bakı,Approved,0
132876,309,48,1509.62,2025-04-07 20:41:11,USA,Approved,0
132877,746,7,10.22,2025-07-26 18:58:52,Gəncə,Approved,0
132878,294,247,24.12,2024-12-10 16:23:22,Bakı,Approved,0
132879,1611,189,80.68,2025-07-06 23:03:46,Şəki,Approved,0
132880,656,265,195.72,2025-09-13 17:16:00,Bakı,Approved,0
132881,1767,118,245.34,2024-11-09 21:24:16,Naxçıvan,Declined,0
132882,492,240,217.69,2025-08-02 21:17:31,Gəncə,Approved,0
132883,281,40,105.56,2025-01-24 17:52:51,Lənkəran,Approved,0
132884,1652,307,2582.72,2025-09-08 03:21:25,Gəncə,Approved,0
132885,2092,365,20.03,2025-02-23 18:43:03,Bakı,Approved,0
132886,576,129,275.26,2025-04-04 16:04:28,Bakı,Approved,0
132887,1627,378,117.57,2025-07-02 00:52:09,Lənkəran,Approved,0
132888,2852,234,232.2,2024-11-11 01:02:20,Bakı,Approved,0
132889,1191,158,1542.44,2025-05-12 08:21:49,Sumqayıt,Approved,0
132890,1944,62,174.91,2025-02-16 15:02:03,Bakı,Approved,0
132891,1515,145,277.66,2024-12-04 00:21:54,Lənkəran,Declined,0
132892,2800,128,15.74,2025-06-20 03:37:08,Mingəçevir,Approved,0
132893,916,115,183.83,2024-10-08 02:50:36,Bakı,Approved,0
132894,621,171,59.79,2025-02-25 11:32:00,Gəncə,Declined,0
132895,2676,308,216.21,2025-07-11 09:08:23,Lənkəran,Declined,0
132896,1866,317,270.56,2025-06-26 22:15:14,Bakı,Approved,0
132897,1851,90,47.73,2025-08-13 23:40:54,Bakı,Approved,0
132898,2350,232,229.2,2025-02-16 21:12:47,Bakı,Approved,0
132899,1795,111,1689.88,2024-09-30 17:40:13,Quba,Approved,0
